original_price,quantity,selling_price,barcode,created_date,floor_id,id,store_id,updated_date,product_name,sku
440.0,100,940.0,8801030995449.0,2024-10-10 10:21:41,6,15,25,,신)롯데 청하 드라이(13.5%),
100.0,100,123.42857142857142,8801030995470.0,2024-10-10 10:21:41,6,15,25,,신)롯데 청하 (13%),
393.33333333333337,100,893.3333333333334,8801033770333.0,2024-10-10 10:21:41,6,15,25,,베지밀A 950ml,
100.0,100,250.9090909090909,8801033770357.0,2024-10-10 10:21:41,6,15,25,,베지밀B 950ml,
6990.0,100,7490.0,8801033770678.0,2024-10-10 10:21:41,6,15,25,,담백한 베지밀A 24입,
4671.111111111111,100,5171.111111111111,8801033770692.0,2024-10-10 10:21:41,6,15,25,,달콤한 베지밀B 24입,
7900.0,100,8400.0,8801033775079.0,2024-10-10 10:21:41,6,15,25,,베지밀고칼슘 16입,
5253.333333333333,100,5753.333333333333,8801033775505.0,2024-10-10 10:21:41,6,15,25,,베지밀 검은콩고칼슘,
6490.0,100,6990.0,8801033775970.0,2024-10-10 10:21:41,6,15,25,,베지밀 검은콩과 검은참깨 두유,
15400.0,100,15900.0,8801033776274.0,2024-10-10 10:21:41,6,15,25,,베지밀 토들러 프리미엄 (2단계),
1996.0,100,2496.0,8801033776434.0,2024-10-10 10:21:41,6,15,25,,베지밀 검은콩깨,
10990.0,100,11490.0,8801033778995.0,2024-10-10 10:21:41,6,15,25,,정식품 베지밀 검은참깨두유 (190ML*24입),
337.5,100,837.5,8801033784491.0,2024-10-10 10:21:41,6,15,25,,베지밀검은콩고칼슘,
1623.75,100,2123.75,8801033786815.0,2024-10-10 10:21:41,6,15,25,,베지밀 검은콩 고칼슘두유 (파우치),
910.0,100,1410.0,8801033789755.0,2024-10-10 10:21:41,6,15,25,,뼈에좋은 땅콩호두,
11480.0,100,11980.0,8801033790638.0,2024-10-10 10:21:41,6,15,25,,오트밀두유 190ml*24,
9500.0,100,10000.0,8801033792977.0,2024-10-10 10:21:41,6,15,25,,베지밀 고칼슘 두유 달콤한 B (190ML*16입),
3382.222222222222,100,3882.222222222222,8801033793356.0,2024-10-10 10:21:41,6,15,25,,베지밀 17곡 한끼두유,
22400.0,100,22900.0,8801033796432.0,2024-10-10 10:21:41,6,15,25,,베지밀 토들러 우리콩 (2단계),
7190.0,100,7690.0,8801033797071.0,2024-10-10 10:21:41,6,15,25,,베지밀 담백한검은콩A,
4500.0,100,5000.0,8801033798351.0,2024-10-10 10:21:41,6,15,25,,달콤한 베지밀B 검은콩두유 (190ML*16입),
7240.0,100,7740.0,8801033798375.0,2024-10-10 10:21:41,6,15,25,,베지밀검은콩B (190ml,
2836.25,100,3336.25,8801033801358.0,2024-10-10 10:21:41,6,15,25,,베지밀 시니어두유,
12680.0,100,13180.0,8801033802010.0,2024-10-10 10:21:41,6,15,25,,정식품 베지밀 17곡 한끼두유,
1663.3333333333335,100,2163.3333333333335,8801033802379.0,2024-10-10 10:21:41,6,15,25,,베지밀 달콤한B,
13400.0,100,13900.0,8801033903021.0,2024-10-10 10:21:41,6,15,25,,정식품 베지밀 A,
14700.0,100,15200.0,8801033903038.0,2024-10-10 10:21:41,6,15,25,,정식품 베지밀 B (190ML*16입),
1540.0,100,2040.0,8801037000382.0,2024-10-10 10:21:41,6,15,25,,맥심오리지날병100G,
100.0,100,455.0,8801037000559.0,2024-10-10 10:21:41,6,15,25,,동서 프리마,
100.0,100,515.5555555555555,8801037001099.0,2024-10-10 10:21:41,6,15,25,,동서 옥수수차,
100.0,100,266.0,8801037001716.0,2024-10-10 10:21:41,6,15,25,,TOP스모키라떼275ml,
1480.0,100,1980.0,8801037001730.0,2024-10-10 10:21:41,6,15,25,,TOP스모키블랙275ml,
9650.0,100,10150.0,8801037002270.0,2024-10-10 10:21:41,6,15,25,,맥심 싱글 과테 1kg,
27980.0,100,28480.0,8801037002614.0,2024-10-10 10:21:41,6,15,25,,동서 맥심기획 모카골드 (12G*60포*4개),
24000.0,100,24500.0,8801037002638.0,2024-10-10 10:21:41,6,15,25,,동서 맥심기획 화이트골드,
9300.0,100,9800.0,8801037002904.0,2024-10-10 10:21:41,6,15,25,,맥심 슈프림골드 커피믹스,
8700.0,100,9200.0,8801037002928.0,2024-10-10 10:21:41,6,15,25,,맥심 슈프림골드 커피,
100.0,100,355.85858585858585,8801037003048.0,2024-10-10 10:21:41,6,15,25,,맥심 슈프림골드 20입,
2080.0,100,2580.0,8801037003536.0,2024-10-10 10:21:41,6,15,25,,스타벅스바닐라275ml,
10980.0,100,11480.0,8801037003550.0,2024-10-10 10:21:41,6,15,25,,포스트 오레오오즈,
1107.5,100,1607.5,8801037003857.0,2024-10-10 10:21:41,6,15,25,,맥심 모카,
1412.5,100,1912.5,8801037004120.0,2024-10-10 10:21:41,6,15,25,,너티 카라멜 라떼,
1947.5,100,2447.5,8801037004144.0,2024-10-10 10:21:41,6,15,25,,카누너티카라멜라24입,
3650.0,100,4150.0,8801037004205.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 트리플샷 라떼 (14G*10입),
12540.0,100,13040.0,8801037004243.0,2024-10-10 10:21:41,6,15,25,,ⓓ 맥심 카누 트리플샷 라떼 (14G*30입),
8500.0,100,9000.0,8801037004496.0,2024-10-10 10:21:41,6,15,25,,스타벅스 브렉퍼스트 담요기획,
5920.0,100,6420.0,8801037004885.0,2024-10-10 10:21:41,6,15,25,,맥심 카누라이트 미니,
19890.0,100,20390.0,8801037004922.0,2024-10-10 10:21:41,6,15,25,,맥심 카누라이트 미니,
13662.5,100,14162.5,8801037004960.0,2024-10-10 10:21:41,6,15,25,,카누라이트미니(150T),
100.0,100,298.3333333333333,8801037006391.0,2024-10-10 10:21:41,6,15,25,,맥심 모카골드 20입,
100.0,100,65.41666666666667,8801037006919.0,2024-10-10 10:21:41,6,15,25,,동서 보리차,
100.0,100,208.33333333333334,8801037007695.0,2024-10-10 10:21:41,6,15,25,,동서 엄마순 보리차 2,
2045.0,100,2545.0,8801037013153.0,2024-10-10 10:21:41,6,15,25,,동서 둥굴레차 50입,
100.0,100,331.25,8801037018332.0,2024-10-10 10:21:41,6,15,25,,동서 제티 (초코),
2660.0,100,3160.0,8801037018349.0,2024-10-10 10:21:41,6,15,25,,동서 제티 (딸기),
100.0,100,278.5,8801037018943.0,2024-10-10 10:21:41,6,15,25,,동서 옥수수차,
4493.333333333333,100,4993.333333333333,8801037019667.0,2024-10-10 10:21:41,6,15,25,,맥심 모카골드 100입,
1693.3333333333335,100,2193.3333333333335,8801037022278.0,2024-10-10 10:21:41,6,15,25,,포스트 쵸코후레이크,
348.0,100,848.0,8801037022322.0,2024-10-10 10:21:41,6,15,25,,맥심 모카골드 50입,
1540.0,100,2040.0,8801037025217.0,2024-10-10 10:21:41,6,15,25,,동서 현미녹차,
460.625,100,960.625,8801037028669.0,2024-10-10 10:21:41,6,15,25,,맥심오리지날리필170g,
1640.0,100,2140.0,8801037028706.0,2024-10-10 10:21:41,6,15,25,,맥심 모카골드 리필,
3145.0,100,3645.0,8801037028713.0,2024-10-10 10:21:41,6,15,25,,맥심 디카페인 리필,
9265.0,100,9765.0,8801037028720.0,2024-10-10 10:21:41,6,15,25,,맥심 모카 리필,
1650.2777777777778,100,2150.277777777778,8801037029338.0,2024-10-10 10:21:41,6,15,25,,맥심 모카골드 180입,
6000.0,100,6500.0,8801037030341.0,2024-10-10 10:21:41,6,15,25,,동서 미떼 핫초코 마일드 (30G*10입),
100.0,100,584.53125,8801037030365.0,2024-10-10 10:21:41,6,15,25,,미떼 핫초코 오리지날,
1751.1111111111109,100,2251.111111111111,8801037030372.0,2024-10-10 10:21:41,6,15,25,,미떼 핫초코 오리지날,
1060.0,100,1560.0,8801037031461.0,2024-10-10 10:21:41,6,15,25,,포스트 콘푸라이트 1/3라이트,
560.0,100,1060.0,8801037031775.0,2024-10-10 10:21:41,6,15,25,,제티 드링크 175ml*6,
1293.3333333333333,100,1793.3333333333333,8801037035568.0,2024-10-10 10:21:41,6,15,25,,스타벅스에스프레4입,
475.0,100,975.0,8801037035971.0,2024-10-10 10:21:41,6,15,25,,맥심 아라비카 50입,
1153.3333333333333,100,1653.3333333333333,8801037036510.0,2024-10-10 10:21:41,6,15,25,,맥심모카믹스250입,
1476.6666666666667,100,1976.6666666666667,8801037037067.0,2024-10-10 10:21:41,6,15,25,,맥심 아라비카 병100g,
3915.0,100,4415.0,8801037038866.0,2024-10-10 10:21:41,6,15,25,,맥심 아라비카,
28700.0,100,29200.0,8801037038934.0,2024-10-10 10:21:41,6,15,25,,맥심 오리지날 250입,
100.0,100,405.0,8801037041248.0,2024-10-10 10:21:41,6,15,25,,㉢ 포스트 오곡코코볼 (570G),
5700.0,100,6200.0,8801037042818.0,2024-10-10 10:21:41,6,15,25,,맥심 솔루블스틱 오리,
14420.0,100,14920.0,8801037042825.0,2024-10-10 10:21:41,6,15,25,,맥심 모카골드 블랙스틱,
11260.0,100,11760.0,8801037044829.0,2024-10-10 10:21:41,6,15,25,,맥심 아라비카블랙스,
17050.0,100,17550.0,8801037045666.0,2024-10-10 10:21:41,6,15,25,,맥심 아라비카100 250,
3326.6666666666665,100,3826.6666666666665,8801037045796.0,2024-10-10 10:21:41,6,15,25,,㉬ 포스트 콘푸라이트 (1.1KG),
1296.6666666666667,100,1796.6666666666667,8801037045802.0,2024-10-10 10:21:41,6,15,25,,㉦ 포스트 오곡 코코볼 (파우치) (1KG),
3300.0,100,3800.0,8801037046021.0,2024-10-10 10:21:41,6,15,25,,맥심 아이스커피 종이,
1590.0,100,2090.0,8801037046656.0,2024-10-10 10:21:41,6,15,25,,동서 결명자차 18입,
1175.0,100,1675.0,8801037046663.0,2024-10-10 10:21:41,6,15,25,,동서 둥굴레차 (4G*18입),
700.0,100,1200.0,8801037046670.0,2024-10-10 10:21:41,6,15,25,,동서 오곡차,
1788.1944444444443,100,2288.1944444444443,8801037047202.0,2024-10-10 10:21:41,6,15,25,,동서 맥심 커피믹스 모카골드 마일드,
28300.0,100,28800.0,8801037047219.0,2024-10-10 10:21:41,6,15,25,,동서 맥심 아라비카100 믹스,
100.0,100,453.125,8801037049534.0,2024-10-10 10:21:41,6,15,25,,카누 다크 아메리카노,
4550.0,100,5050.0,8801037049565.0,2024-10-10 10:21:41,6,15,25,,카누 다크 아메리카노,
10600.0,100,11100.0,8801037049596.0,2024-10-10 10:21:41,6,15,25,,카누 마일드 아메리카,
503.75,100,1003.75,8801037050158.0,2024-10-10 10:21:41,6,15,25,,포스트 그래놀라 (블루베리),
146.1111111111111,100,646.1111111111111,8801037050721.0,2024-10-10 10:21:41,6,15,25,,맥심화이트골드 20입,
23350.0,100,23850.0,8801037050745.0,2024-10-10 10:21:41,6,15,25,,맥심 화이트골드 믹스,
1800.0,100,2300.0,8801037051179.0,2024-10-10 10:21:41,6,15,25,,맥심 화이트골드 50입,
1625.0,100,2125.0,8801037051247.0,2024-10-10 10:21:41,6,15,25,,동서 제티 (쿠키엔쵸코),
920.5681818181818,100,1420.5681818181818,8801037052534.0,2024-10-10 10:21:41,6,15,25,,맥심 화이트골드 250,
550.0,100,1050.0,8801037053401.0,2024-10-10 10:21:41,6,15,25,,카누 미니 콜롬비아 다크,
778.4000000000001,100,1278.4,8801037053418.0,2024-10-10 10:21:41,6,15,25,,카누 다크 미니 30입,
100.0,100,194.58333333333334,8801037053425.0,2024-10-10 10:21:41,6,15,25,,카누 미니 콜롬비아 마일드,
3035.0,100,3535.0,8801037053463.0,2024-10-10 10:21:41,6,15,25,,카누 마일드스위트 미,
2710.0,100,3210.0,8801037053470.0,2024-10-10 10:21:41,6,15,25,,카누 미니 콜롬비아 마일드,
1199.1666666666667,100,1699.1666666666667,8801037053746.0,2024-10-10 10:21:41,6,15,25,,카누 다크 아메리카노,
2048.75,100,2548.75,8801037053753.0,2024-10-10 10:21:41,6,15,25,,카누 마일드 아메리카,
10120.0,100,10620.0,8801037054996.0,2024-10-10 10:21:41,6,15,25,,카누 다크미니 120입,
4668.75,100,5168.75,8801037055009.0,2024-10-10 10:21:41,6,15,25,,카누 마일드미니120입,
1057.5,100,1557.5,8801037055122.0,2024-10-10 10:21:41,6,15,25,,동서 맥심 아이스 커피믹스 종이컵용 20포,
784.5,100,1284.5,8801037057065.0,2024-10-10 10:21:41,6,15,25,,"포스트 콘푸라이트1,6",
100.0,100,78.88888888888889,8801037057843.0,2024-10-10 10:21:41,6,15,25,,TOP 스위트아메리카노,
100.0,100,59.270833333333336,8801037057867.0,2024-10-10 10:21:41,6,15,25,,TOP 더블랙 380ml,
116.11111111111109,100,616.1111111111111,8801037057881.0,2024-10-10 10:21:41,6,15,25,,동서 제티쵸콕 (초코),
316.66666666666663,100,816.6666666666666,8801037058659.0,2024-10-10 10:21:41,6,15,25,,카누 디카페인 미니,
10780.0,100,11280.0,8801037058666.0,2024-10-10 10:21:41,6,15,25,,맥심카누디카페인30입,
6480.0,100,6980.0,8801037058673.0,2024-10-10 10:21:41,6,15,25,,카누 디카페인 미니,
9200.0,100,9700.0,8801037059335.0,2024-10-10 10:21:41,6,15,25,,카누 윈터 블렌드 100,
1612.2222222222222,100,2112.222222222222,8801037060225.0,2024-10-10 10:21:41,6,15,25,,제티 초콕 초코렛맛 2,
5040.0,100,5540.0,8801037060232.0,2024-10-10 10:21:41,6,15,25,,제티 초콕 딸기맛 20,
3890.0,100,4390.0,8801037060553.0,2024-10-10 10:21:41,6,15,25,,㉬ 포스트그래놀라크랜베리아몬드 (570G),
539.020979020979,100,1039.020979020979,8801037060560.0,2024-10-10 10:21:41,6,15,25,,그래놀라 크랜베리,
105.0,100,605.0,8801037060713.0,2024-10-10 10:21:41,6,15,25,,동서 제티쵸콕 (쿠키엔쵸코),
4260.0,100,4760.0,8801037060751.0,2024-10-10 10:21:41,6,15,25,,포스트 고소한아몬드 후레이크 (파우치),
2490.0,100,2990.0,8801037061475.0,2024-10-10 10:21:41,6,15,25,,포스트 그래놀라 카카오호두,
4480.0,100,4980.0,8801037062038.0,2024-10-10 10:21:41,6,15,25,,포스트 콘푸라이트+아몬드기획,
5107.5,100,5607.5,8801037062311.0,2024-10-10 10:21:41,6,15,25,,㉢ 동서 카누 디카페인 미니 (0.9G*100입),
9400.0,100,9900.0,8801037064285.0,2024-10-10 10:21:41,6,15,25,,맥심 아이스커피 50입,
100.0,100,48.92857142857143,8801037064346.0,2024-10-10 10:21:41,6,15,25,,TOP 마스터라떼 380ml,
12400.0,100,12900.0,8801037064360.0,2024-10-10 10:21:41,6,15,25,,동서 카누 미니 다크,
971.9000000000001,100,1471.9,8801037064377.0,2024-10-10 10:21:41,6,15,25,,카누 마일드아메리카,
12050.0,100,12550.0,8801037064933.0,2024-10-10 10:21:41,6,15,25,,카누 아이스 블렌드 7,
20400.0,100,20900.0,8801037065015.0,2024-10-10 10:21:41,6,15,25,,●카누 아이스 블렌드,
100.0,100,424.81481481481484,8801037065626.0,2024-10-10 10:21:41,6,15,25,,포스트 오레오 오즈,
716.5714285714287,100,1216.5714285714287,8801037065640.0,2024-10-10 10:21:41,6,15,25,,포스트오레오오즈800g,
400.0,100,900.0,8801037066425.0,2024-10-10 10:21:41,6,15,25,,골든그래놀라 크런치,
1628.3333333333335,100,2128.3333333333335,8801037066432.0,2024-10-10 10:21:41,6,15,25,,포스트 골든그래놀라,
740.0,100,1240.0,8801037066715.0,2024-10-10 10:21:41,6,15,25,,스타벅스 시그니처 초콜릿 (275ML),
3690.0,100,4190.0,8801037066777.0,2024-10-10 10:21:41,6,15,25,,카누 라떼,
7575.0,100,8075.0,8801037067231.0,2024-10-10 10:21:41,6,15,25,,카누 라떼 50입,
500.0,100,1000.0,8801037067651.0,2024-10-10 10:21:41,6,15,25,,맥심 모카라이트 20T,
7850.0,100,8350.0,8801037067668.0,2024-10-10 10:21:41,6,15,25,,㉬ 맥심 모카골드 라이트 믹스 (11.8G*50입),
745.0,100,1245.0,8801037067897.0,2024-10-10 10:21:41,6,15,25,,스타벅스 파이크 플레이스 로스트,
1670.0,100,2170.0,8801037068016.0,2024-10-10 10:21:41,6,15,25,,맥심카누아리스라떼,
5150.0,100,5650.0,8801037068023.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 아이스,
3690.0,100,4190.0,8801037069013.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 더블샷 라떼,
2993.3333333333335,100,3493.3333333333335,8801037069020.0,2024-10-10 10:21:41,6,15,25,,카누 더블샷라떼 13.5,
5466.666666666667,100,5966.666666666667,8801037069037.0,2024-10-10 10:21:41,6,15,25,,카누 더블샷라떼 50입,
2590.0,100,3090.0,8801037071047.0,2024-10-10 10:21:41,6,15,25,,골든그래놀라아몬드빈,
3740.0,100,4240.0,8801037073157.0,2024-10-10 10:21:41,6,15,25,,맥심 블로섬 200g,
23000.0,100,23500.0,8801037073164.0,2024-10-10 10:21:41,6,15,25,,맥심 풀 밸런스 1kg,
19430.0,100,19930.0,8801037073218.0,2024-10-10 10:21:41,6,15,25,,맥심 싱글 브라질 1kg,
21950.0,100,22450.0,8801037073232.0,2024-10-10 10:21:41,6,15,25,,맥심 싱글 에티오 1kg,
5880.0,100,6380.0,8801037073263.0,2024-10-10 10:21:41,6,15,25,,㉬ 맥심 싱글 브라질 드립백 (8G*10입),
2845.0,100,3345.0,8801037073270.0,2024-10-10 10:21:41,6,15,25,,맥심 에티오피아 드립,
6500.0,100,7000.0,8801037073287.0,2024-10-10 10:21:41,6,15,25,,맥심 콜롬비아 드립백,
222.8571428571429,100,722.8571428571429,8801037073409.0,2024-10-10 10:21:41,6,15,25,,오레오오즈 레드 500g,
15000.0,100,15500.0,8801037074253.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 다크로스트,
16130.0,100,16630.0,8801037074260.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 마일드로스트 (1.6G*60입),
3650.0,100,4150.0,8801037075502.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 티라미수라떼,
3000.0,100,3500.0,8801037075519.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 바닐라라떼 (17.3G*8입),
4820.0,100,5320.0,8801037075526.0,2024-10-10 10:21:41,6,15,25,,카누 티라미수라떼 24,
1585.0,100,2085.0,8801037075533.0,2024-10-10 10:21:41,6,15,25,,카누바닐라라떼 24입,
100.0,100,162.09325396825398,8801037075649.0,2024-10-10 10:21:41,6,15,25,,콘푸라이트 600g,
174.32098765432102,100,674.320987654321,8801037075656.0,2024-10-10 10:21:41,6,15,25,,포스트 고소한아몬드후레이크,
3410.0,100,3910.0,8801037075755.0,2024-10-10 10:21:41,6,15,25,,카누디카페인라떼10입,
1884.0,100,2384.0,8801037075762.0,2024-10-10 10:21:41,6,15,25,,카누디카페인라떼30입,
29300.0,100,29800.0,8801037075960.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 미니 다크로스트,
14865.0,100,15365.0,8801037075977.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 미니 마일드로스트,
19875.0,100,20375.0,8801037075984.0,2024-10-10 10:21:41,6,15,25,,맥심카누 다크로스트,
39480.0,100,39980.0,8801037075991.0,2024-10-10 10:21:41,6,15,25,,맥심카누 마일드로스,
26480.0,100,26980.0,8801037076295.0,2024-10-10 10:21:41,6,15,25,,맥심 모카골드 커피믹,
7693.333333333334,100,8193.333333333334,8801037076332.0,2024-10-10 10:21:41,6,15,25,,맥심 화이트골드,
5920.0,100,6420.0,8801037077148.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 시그니처,
1695.0,100,2195.0,8801037077162.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 시그니처,
100.0,100,595.0,8801037077698.0,2024-10-10 10:21:41,6,15,25,,스타벅스 돌체 281ml,
690.0,100,1190.0,8801037077858.0,2024-10-10 10:21:41,6,15,25,,SBUX브렉퍼스트275,
585.0,100,1085.0,8801037078633.0,2024-10-10 10:21:41,6,15,25,,포스트라이스앤화이버,
1247.5,100,1747.5,8801037078671.0,2024-10-10 10:21:41,6,15,25,,맥심 카누 돌체라떼 8포,
2616.6666666666665,100,3116.6666666666665,8801037078688.0,2024-10-10 10:21:41,6,15,25,,카누 돌체라떼 (24입),
9650.0,100,10150.0,8801037079111.0,2024-10-10 10:21:41,6,15,25,,카누 시그니처 다크70,
19800.0,100,20300.0,8801037079128.0,2024-10-10 10:21:41,6,15,25,,카누시그니처미디엄70,
100.0,100,573.3333333333334,8801037085327.0,2024-10-10 10:21:41,6,15,25,,동서 현미녹차,
1600.0,100,2100.0,8801037086171.0,2024-10-10 10:21:41,6,15,25,,동서 현미녹차,
100.0,100,198.33333333333334,8801037086188.0,2024-10-10 10:21:41,6,15,25,,스타벅스 프라푸치노 (오리지날) (281ML),
100.0,100,194.16666666666666,8801037086195.0,2024-10-10 10:21:41,6,15,25,,스타벅스 프라푸치노 (모카향),
1390.0,100,1890.0,8801037086461.0,2024-10-10 10:21:41,6,15,25,,동서 둥굴레차,
133.33333333333337,100,633.3333333333334,8801037086942.0,2024-10-10 10:21:41,6,15,25,,서울 스타벅스 라떼,
100.0,100,60.0,8801037087543.0,2024-10-10 10:21:41,6,15,25,,맥심 TOP 마스타라떼,
100.0,100,165.55555555555554,8801037087550.0,2024-10-10 10:21:41,6,15,25,,맥심TOP 스위트아메리,
100.0,100,180.0,8801037087741.0,2024-10-10 10:21:41,6,15,25,,맥심 TOP 더블랙,
100.0,100,247.57142857142858,8801037087963.0,2024-10-10 10:21:41,6,15,25,,티오 복숭아맛 18입,
887.7777777777776,100,1387.7777777777776,8801037087970.0,2024-10-10 10:21:41,6,15,25,,동서 티오 아이스티 복숭아 40포,
5000.0,100,5500.0,8801037088120.0,2024-10-10 10:21:41,6,15,25,,티오 아이스티 복숭아,
100.0,100,22.20164609053498,8801037088168.0,2024-10-10 10:21:41,6,15,25,,오레오 샌드쿠키 화이트,
100.0,100,65.3,8801037088205.0,2024-10-10 10:21:41,6,15,25,,오레오 샌드쿠키 초콜릿,
4250.0,100,4750.0,8801037088427.0,2024-10-10 10:21:41,6,15,25,,동서 티오 아이스티 레몬 40포,
1540.0,100,2040.0,8801037088731.0,2024-10-10 10:21:41,6,15,25,,동서 메밀차,
1447.5,100,1947.5,8801037088748.0,2024-10-10 10:21:41,6,15,25,,동서 메밀차,
100.0,100,236.40495867768595,8801037088755.0,2024-10-10 10:21:41,6,15,25,,오레오화이트쿠키500g,
250.0,100,750.0,8801037088885.0,2024-10-10 10:21:41,6,15,25,,㉢ 오레오 화이트크림 기획 (50G*9입),
100.0,100,39.851851851851855,8801037089059.0,2024-10-10 10:21:41,6,15,25,,오레오 샌드쿠키 마일드스위트,
100.0,100,33.71212121212122,8801037089639.0,2024-10-10 10:21:41,6,15,25,,골든오레오 100g,
545.0,100,1045.0,8801037089868.0,2024-10-10 10:21:41,6,15,25,,㉢ 동서 결명자차 (144G),
3675.0,100,4175.0,8801037090079.0,2024-10-10 10:21:41,6,15,25,,동서 티오 아이스티 복숭아 18포*3번들,
100.0,100,123.14814814814814,8801037090185.0,2024-10-10 10:21:41,6,15,25,,오레오웨하스초코75g,
200.0,100,700.0,8801037090192.0,2024-10-10 10:21:41,6,15,25,,오레오 웨하스스틱 초코,
860.0,100,1360.0,8801037090598.0,2024-10-10 10:21:41,6,15,25,,동서 루이보스 보리차,
1275.0,100,1775.0,8801037090642.0,2024-10-10 10:21:41,6,15,25,,동서 자색 옥수수차,
100.0,100,148.33333333333334,8801037091113.0,2024-10-10 10:21:41,6,15,25,,오레오 씬즈 바닐라무스,
740.0,100,1240.0,8801037091380.0,2024-10-10 10:21:41,6,15,25,,오레오 분쇄쿠키 250g,
100.0,100,69.0909090909091,8801037091519.0,2024-10-10 10:21:41,6,15,25,,리츠 크래커 80g,
100.0,100,220.0,8801037091526.0,2024-10-10 10:21:41,6,15,25,,리츠 샌드위치크래커,
100.0,100,511.25,8801037091533.0,2024-10-10 10:21:41,6,15,25,,리츠 크래커 120g,
765.0,100,1265.0,8801037091540.0,2024-10-10 10:21:41,6,15,25,,리츠 샌드 144g,
100.0,100,386.6666666666667,8801037092349.0,2024-10-10 10:21:41,6,15,25,,포스트 콘푸라이트 밀크바,
130.0,100,630.0,8801037092370.0,2024-10-10 10:21:41,6,15,25,,콘푸라이트바베리요거,
2815.0,100,3315.0,8801037092530.0,2024-10-10 10:21:41,6,15,25,,동서 루이보스 보리차,
2760.0,100,3260.0,8801037092639.0,2024-10-10 10:21:41,6,15,25,,타라얼그레이20입,
1630.0,100,2130.0,8801037093216.0,2024-10-10 10:21:41,6,15,25,,미떼 화이트초코,
100.0,100,280.0,8801037093452.0,2024-10-10 10:21:41,6,15,25,,리츠 레몬 크래커 96g,
5080.0,100,5580.0,8801037093490.0,2024-10-10 10:21:41,6,15,25,,동서 구기자차 40g,
5080.0,100,5580.0,8801037093513.0,2024-10-10 10:21:41,6,15,25,,동서 도라지 작두콩차,
100.0,100,134.9579831932773,8801037093575.0,2024-10-10 10:21:41,6,15,25,,TOP 심플리스무스 로,
690.0,100,1190.0,8801037093582.0,2024-10-10 10:21:41,6,15,25,,TOP 심플리스무스 로,
9000.0,100,9500.0,8801037093681.0,2024-10-10 10:21:41,6,15,25,,동서 티오 아이스티 애플 40포,
100.0,100,96.3076923076923,8801037093742.0,2024-10-10 10:21:41,6,15,25,,MH 콜롬비아나 마스터,
100.0,100,313.3333333333333,8801037093766.0,2024-10-10 10:21:41,6,15,25,,MH 콜롬비아나 마스터,
480.0,100,980.0,8801037094039.0,2024-10-10 10:21:41,6,15,25,,동서 보리차 (500ML),
100.0,100,393.3333333333333,8801037094084.0,2024-10-10 10:21:41,6,15,25,,오레오 레드벨벳 94g,
370.0,100,870.0,8801037094183.0,2024-10-10 10:21:41,6,15,25,,동서 포스트 오곡 코코볼바 (25G*4입),
100.0,100,268.57142857142856,8801037094305.0,2024-10-10 10:21:41,6,15,25,,MH 콜롬비아나 스위트,
100.0,100,134.25,8801037094374.0,2024-10-10 10:21:41,6,15,25,,리츠 초코 77g,
8590.0,100,9090.0,8801037094398.0,2024-10-10 10:21:41,6,15,25,,캐모마일 현미녹차 (1.5G*80포),
3890.0,100,4390.0,8801037094459.0,2024-10-10 10:21:41,6,15,25,,㉦ 동서 포스트 현미그래놀라 (500G),
4895.0,100,5395.0,8801037094619.0,2024-10-10 10:21:41,6,15,25,,동서 둥굴레차,
273.33333333333337,100,773.3333333333334,8801037094633.0,2024-10-10 10:21:41,6,15,25,,동서캐모현미녹차20입,
100.0,100,154.44444444444446,8801037094664.0,2024-10-10 10:21:41,6,15,25,,리츠 화이트 77g,
3390.0,100,3890.0,8801037094671.0,2024-10-10 10:21:41,6,15,25,,포스트 오트밀 350g,
2180.0,100,2680.0,8801037094718.0,2024-10-10 10:21:41,6,15,25,,동서 포스트 단백질바,
100.0,100,192.0,8801037094763.0,2024-10-10 10:21:41,6,15,25,,오레오씬즈초코무스84,
5480.0,100,5980.0,8801037094817.0,2024-10-10 10:21:41,6,15,25,,티오피 심플리스무스,
3190.0,100,3690.0,8801037094831.0,2024-10-10 10:21:41,6,15,25,,동서 포스트 듀오링,
100.0,100,396.6666666666667,8801037094879.0,2024-10-10 10:21:41,6,15,25,,TOP 심플리스무스 플,
100.0,100,148.75,8801037094886.0,2024-10-10 10:21:41,6,15,25,,TOP 심플리스무스 플,
100.0,100,590.0,8801037094909.0,2024-10-10 10:21:41,6,15,25,,오레오 민트초코,
100.0,100,288.57142857142856,8801037094916.0,2024-10-10 10:21:41,6,15,25,,MH 마스터 바닐라 블,
1495.0,100,1995.0,8801037094978.0,2024-10-10 10:21:41,6,15,25,,포스트 팝콘 그래놀라,
100.0,100,380.0,8801037095005.0,2024-10-10 10:21:41,6,15,25,,한잔용 보리차 30g,
